price,title,link,number,pic_url
16.90,三只松鼠_小贱牛肉粒110g零食特产小吃牛肉干香辣味/XO酱味 XO酱味,https://item.jd.com/1698961235.html,1698961235,https://item.jd.com/bigimage.aspx?id=1698961235
29.48,啪啪通 原味虾片.2x85g Item#:218122,https://item.jd.com/10697197580.html,10697197580,https://item.jd.com/bigimage.aspx?id=10697197580
109.00,【京东超市】山西乐合核桃仁量贩装100克/罐*9（琥珀+奶香）,https://item.jd.com/981589.html,981589,https://item.jd.com/bigimage.aspx?id=981589
9.90,单笔实付金额满39元加9.9元换购一件 百草味 定制便当包  单拍不发 款式随机,https://item.jd.com/10942791616.html,10942791616,https://item.jd.com/bigimage.aspx?id=10942791616
37.00,包邮 尹家沟帮子鸡爪香薰鸡爪32g*20袋  休闲零食 多省包邮非自营,https://item.jd.com/10501761784.html,10501761784,https://item.jd.com/bigimage.aspx?id=10501761784
109.00,新年礼物年货情人节礼物七夕情人节送男女友休闲进口好吃的儿童小孩零食大礼包生日礼物礼盒装节日,https://item.jd.com/10371998581.html,10371998581,https://item.jd.com/bigimage.aspx?id=10371998581
19.90,香港宝之素即食甜品糖水甜点小吃休闲零食椰汁黑糯米椰汁香芋黑米225g装 椰汁黑糯米甜品,https://item.jd.com/11067572046.html,11067572046,https://item.jd.com/bigimage.aspx?id=11067572046
4.00,【京东超市】Orion 好丽友 好多鱼蜜香鸡翅味 33g/盒,https://item.jd.com/1145416.html,1145416,https://item.jd.com/bigimage.aspx?id=1145416
7.80,【京东超市】康辉 小美梅生糖杨梅68g,https://item.jd.com/2921570.html,2921570,https://item.jd.com/bigimage.aspx?id=2921570
28.00,湖北特产 扬子江龙须酥袋装500克（独立小包）传统小吃。,https://item.jd.com/10066372006.html,10066372006,https://item.jd.com/bigimage.aspx?id=10066372006
16.00,官方旗舰店 春光食品 海南特产 休闲零食 椰香薄饼（咸味）150g 盒装,https://item.jd.com/1771282603.html,1771282603,https://item.jd.com/bigimage.aspx?id=1771282603
29.00,烛山雪魔芋 辣条休闲小零食 散装称重500g 口味自选  新老包装随机发货 一斤约20袋 泡椒味,https://item.jd.com/10450535311.html,10450535311,https://item.jd.com/bigimage.aspx?id=10450535311
18.80,【买3份送1份】四川特产 百年吴府记老醋蚕豆458g 年货休闲零食品小吃 香辣味,https://item.jd.com/10339697448.html,10339697448,https://item.jd.com/bigimage.aspx?id=10339697448
24.80,兆辉烤馍片 烤馍锅巴混合口味独立包装1000g 山西特产 零食 小吃 包邮 ,https://item.jd.com/1096545680.html,1096545680,https://item.jd.com/bigimage.aspx?id=1096545680
41.00,包邮灿丰泡鸭爪永定下洋鸭掌福建龙岩闽西客家特产零食30个包邮办公室休闲小吃零食 清香味30个,https://item.jd.com/10951840080.html,10951840080,https://item.jd.com/bigimage.aspx?id=10951840080
7.90,三香斋白蒲茶干 豆腐干 江苏南通特产休闲零食豆干120g/袋 卤汁,https://item.jd.com/1187905583.html,1187905583,https://item.jd.com/bigimage.aspx?id=1187905583
36.00,【北京馆】御食园 北京特产 休闲零食山楂糕500g,https://item.jd.com/1470188556.html,1470188556,https://item.jd.com/bigimage.aspx?id=1470188556
15.80,陕西特产太阳豆香锅巴 休闲零食 孜然/麻辣/牛肉/五香味50g*8袋,https://item.jd.com/1180015299.html,1180015299,https://item.jd.com/bigimage.aspx?id=1180015299
36.90,四洲粟一烧零食大礼包粟米条玉米条粟米棒薯条多口味80g*6包,https://item.jd.com/10511037604.html,10511037604,https://item.jd.com/bigimage.aspx?id=10511037604
89.90,老阿嬷即食蔬菜干休闲零食礼包套餐果蔬脆片儿童食品综合蔬菜脆片香菇脆片,https://item.jd.com/10358052578.html,10358052578,https://item.jd.com/bigimage.aspx?id=10358052578
3.60,维维嚼益嚼营养棒soyjoy能量棒休闲零食营养食品营养棒葡萄干花生味,https://item.jd.com/1465724950.html,1465724950,https://item.jd.com/bigimage.aspx?id=1465724950
48.00,【嘉华鲜花饼_松仁玫瑰酥礼盒400g】休闲零食坚果玫瑰饼年货伴手礼云南地方特产美食糕点,https://item.jd.com/1075384830.html,1075384830,https://item.jd.com/bigimage.aspx?id=1075384830
19.90,草湖 宁波特产 芝麻酥 传统小吃点心 熟粉类糕点 休闲小零食280g,https://item.jd.com/10104366665.html,10104366665,https://item.jd.com/bigimage.aspx?id=10104366665
23.50,秦之恋大米手工锅巴400g×2袋 老襄阳特产二阳锅巴休闲零食小吃 麻辣味2袋,https://item.jd.com/10564932922.html,10564932922,https://item.jd.com/bigimage.aspx?id=10564932922
19.80,【京东超市】江南每食 小鱼仔鱼干 竹篓鱼野山椒味15g*20/盒,https://item.jd.com/2608294.html,2608294,https://item.jd.com/bigimage.aspx?id=2608294
15.80,【正月初八后发货】奶酪 奶酥 奶贝 奶食 奶片 奶食品 奶糖 内蒙特产 原奶酥158g-原味,https://item.jd.com/10729008424.html,10729008424,https://item.jd.com/bigimage.aspx?id=10729008424
188.00,【井祥素食_素肉片25g*180包】仿荤素肉 豆制品豆干休闲零食即食小吃 箱装4.5kg 原味,https://item.jd.com/1331864849.html,1331864849,https://item.jd.com/bigimage.aspx?id=1331864849
29.90,【老鲜生】手撕鱿鱼丝 鱿鱼条肉干鱼干鱿鱼片零食大礼包送女友 手撕鱿鱼丝碳烤500g,https://item.jd.com/11180344890.html,11180344890,https://item.jd.com/bigimage.aspx?id=11180344890
15.90,味哥豆干500g/袋 湖南特产香辣豆腐干休闲小吃零食 泡椒味,https://item.jd.com/11150153623.html,11150153623,https://item.jd.com/bigimage.aspx?id=11150153623
16.90,都市余味红薯条200g+紫薯条200g两包组合 薯片零食 地瓜干 紫薯干 红薯干 休闲零食,https://item.jd.com/1419982800.html,1419982800,https://item.jd.com/bigimage.aspx?id=1419982800
29.80,【御食园官方旗舰店】零食果冻500g 老北京特产小吃龟苓膏水果果冻 休闲零食红杏爽 混合口味,https://item.jd.com/1471366786.html,1471366786,https://item.jd.com/bigimage.aspx?id=1471366786
23.90,玉棠号休闲零食手撕素肉豆干小吃辣条散装 重庆特产素肉片小包装零食豆腐干500g 随机混装500g(不指定口味),https://item.jd.com/10066554096.html,10066554096,https://item.jd.com/bigimage.aspx?id=10066554096
19.80,【买2送1同款】歆之坊 鲜花饼 云南特产 茶点糕点休闲零食 抹茶玫瑰鲜花饼300g袋装,https://item.jd.com/10944457716.html,10944457716,https://item.jd.com/bigimage.aspx?id=10944457716
18.00,【京东超市】韩海 韩式原味海苔 20g,https://item.jd.com/3589227.html,3589227,https://item.jd.com/bigimage.aspx?id=3589227
13.90,楼兰丝路 新疆和田大枣枣肉 无核切片泡茶煮粥枣 220g,https://item.jd.com/10469249307.html,10469249307,https://item.jd.com/bigimage.aspx?id=10469249307
14.80,黄老五休闲零食小吃 米花酥袋装250克 椒盐味,https://item.jd.com/1160426731.html,1160426731,https://item.jd.com/bigimage.aspx?id=1160426731
49.80,张赵君 糯米锅巴休闲零食特产原味/香辣味休闲食品米饼干220g*5 2袋香辣+3袋原味,https://item.jd.com/1602156019.html,1602156019,https://item.jd.com/bigimage.aspx?id=1602156019
21.90,【京东超市】一份吧 肉干肉脯 馋鸭脖 香辣味 酱卤肉类鸭肉熟食 160g/袋,https://item.jd.com/3291247.html,3291247,https://item.jd.com/bigimage.aspx?id=3291247
25.60,盐津铺子爆米花罐装150g休闲零食炒货膨化食品焦糖/奶油味 奶油味罐装150g,https://item.jd.com/10538340998.html,10538340998,https://item.jd.com/bigimage.aspx?id=10538340998
49.00,内蒙古特产奶酪 长虹奶制品内蒙 奶酥奶豆奶片 4袋组合1000g,https://item.jd.com/1375128688.html,1375128688,https://item.jd.com/bigimage.aspx?id=1375128688
19.90,【京东超市】旭东 椒盐味 南瓜子 280g/盒,https://item.jd.com/3368756.html,3368756,https://item.jd.com/bigimage.aspx?id=3368756
18.80,【御食园官方旗舰店】清恬莲子200g 无心蜂蜜莲子干 办公室零食特色美食,https://item.jd.com/1475561969.html,1475561969,https://item.jd.com/bigimage.aspx?id=1475561969
17.30,【京东超市】麦西恩 芝士味玉米脆 170g,https://item.jd.com/2808700.html,2808700,https://item.jd.com/bigimage.aspx?id=2808700
19.90,乡乡嘴 休闲零食 豆干26克*20包五种口味 零食小吃 豆腐干 混合味20包,https://item.jd.com/10257335128.html,10257335128,https://item.jd.com/bigimage.aspx?id=10257335128
8.80,野娇娇酥香松脆白芝麻条236g 芝麻花糖手工零食年货小吃 略甜,https://item.jd.com/1637695209.html,1637695209,https://item.jd.com/bigimage.aspx?id=1637695209
3.90,【京东超市】Orion 好丽友  大好多鱼番茄肉酱面味 45g/袋,https://item.jd.com/3031055.html,3031055,https://item.jd.com/bigimage.aspx?id=3031055
188.00,徐福记糖果礼包年货礼盒零食大礼包 鸿福满堂2052g,https://item.jd.com/11133702724.html,11133702724,https://item.jd.com/bigimage.aspx?id=11133702724
19.80,麻辣魔方下酒菜 嗦螺 好吃的干炒麻辣唆螺 湖南特产田螺私房螺蛳肉198g,https://item.jd.com/1728229161.html,1728229161,https://item.jd.com/bigimage.aspx?id=1728229161
12.80,卧龙手工山药180克休闲食品休闲零食 烧烤味,https://item.jd.com/10543386668.html,10543386668,https://item.jd.com/bigimage.aspx?id=10543386668
19.90,麻辣多拿 辣条286g 麻辣零食小吃休闲食品 素食美食小吃 手撕素牛板筋豆干 混合装,https://item.jd.com/1379202820.html,1379202820,https://item.jd.com/bigimage.aspx?id=1379202820
32.00,【京东直赔】金鹏 寿司海苔做寿司紫菜包饭食材 海苔片 50片 140g,https://item.jd.com/1309655384.html,1309655384,https://item.jd.com/bigimage.aspx?id=1309655384
19.90,金冠正品麦片巧克力麦片糖休闲婚庆喜糖果小零食468g（代可可脂）,https://item.jd.com/10374420417.html,10374420417,https://item.jd.com/bigimage.aspx?id=10374420417
36.90,满199减100 土耳其进口休闲食品零食 咔咔莎椰蓉软饼干礼盒套装64g*4包3口味,https://item.jd.com/10351789539.html,10351789539,https://item.jd.com/bigimage.aspx?id=10351789539
19.80,南国 椰浆蛋卷 180g/盒 先领券再购物 海南特产零食早餐年货,https://item.jd.com/10282782235.html,10282782235,https://item.jd.com/bigimage.aspx?id=10282782235
29.90,海南特产馆 昌茂 烤鳕鱼片80g 烘烤海鱼肉脯干休闲食品 海鲜味零食小吃,https://item.jd.com/1593170991.html,1593170991,https://item.jd.com/bigimage.aspx?id=1593170991
19.80,【买2送1送同款】秦之恋 糯米锅巴400g原味香辣味小吃零食锅巴 原味,https://item.jd.com/10118468746.html,10118468746,https://item.jd.com/bigimage.aspx?id=10118468746
19.80,劲仔豆干湖南特产卤豆干小包装小吃休闲零食麻辣豆腐干25g*20包/盒 酱香味,https://item.jd.com/1624975454.html,1624975454,https://item.jd.com/bigimage.aspx?id=1624975454
27.00,【京东超市】良品铺子茉香乌龙茶 袋泡茶包 花果茶乌龙茶茉莉花茶组合 7小包左右21g,https://item.jd.com/3909660.html,3909660,https://item.jd.com/bigimage.aspx?id=3909660
19.70,80后豆皮辣片儿时味道老式辣条小时候的零食东北大辣片230g批发 包邮 3袋,https://item.jd.com/10574590526.html,10574590526,https://item.jd.com/bigimage.aspx?id=10574590526
3.30,【京东超市】Orion 好丽友 好友趣大凹凸蜂蜜黄油味 45g/袋,https://item.jd.com/1422907.html,1422907,https://item.jd.com/bigimage.aspx?id=1422907
79.00,【来伊份】 鸡蛋干 卤香味优品蛋干250克*3袋 来一份 F,https://item.jd.com/1584494573.html,1584494573,https://item.jd.com/bigimage.aspx?id=1584494573
11.90,新品 百草味 小米锅巴80gx2袋 休闲零食 小吃香脆食品麻辣/烧烤 烧烤味,https://item.jd.com/10961678766.html,10961678766,https://item.jd.com/bigimage.aspx?id=10961678766
36.90,粮悦 大吃兄锅巴组合3盒装820g年货休闲零食（糯米锅巴原味、小米锅巴孜然味、大米锅巴香辣 3种锅巴组合,https://item.jd.com/10283040214.html,10283040214,https://item.jd.com/bigimage.aspx?id=10283040214
12.80,【京东超市】好巴食 休闲零食 四川小吃 香辣金针菇258g(新老包装随机发货）,https://item.jd.com/1814073.html,1814073,https://item.jd.com/bigimage.aspx?id=1814073
16.80,【京东超市】津顺祥 休闲零食 天津夹馅小麻花（原味）150g/罐,https://item.jd.com/3396877.html,3396877,https://item.jd.com/bigimage.aspx?id=3396877
39.90,【京东专供_玫瑰芳香礼袋400g】嘉华鲜花饼袋装休闲零食糕点年货云南地方特产美食多口味,https://item.jd.com/10241693912.html,10241693912,https://item.jd.com/bigimage.aspx?id=10241693912
19.90,【京东超市】旭东 话梅味 西瓜子400g/盒,https://item.jd.com/3368770.html,3368770,https://item.jd.com/bigimage.aspx?id=3368770
13.50,【京东超市】黄小五 花生酥糖 传统糕点 四川特产 年货零食 米花糖黑芝麻花生糖 玫瑰味168g,https://item.jd.com/3941246.html,3941246,https://item.jd.com/bigimage.aspx?id=3941246
3.90,【京东超市】生和堂吸吸龟苓膏（金菊五花味）253g,https://item.jd.com/903318.html,903318,https://item.jd.com/bigimage.aspx?id=903318
30.90,【京东超市】绝艺 大辣功夫 鸭翅20g*30袋/盒,https://item.jd.com/2921490.html,2921490,https://item.jd.com/bigimage.aspx?id=2921490
24.80,小胡鸭 香干子 香辣味 豆腐干 150gx2袋 休闲零食小吃 辣香豆干,https://item.jd.com/10782156899.html,10782156899,https://item.jd.com/bigimage.aspx?id=10782156899
11.80,【京东超市】口水娃 兰花豆 肉松味 年货零食  300g/袋,https://item.jd.com/3671848.html,3671848,https://item.jd.com/bigimage.aspx?id=3671848
18.60,【京东超市】亲亲 壕虾组合装 320g/组（80g*2虾条 80g*2虾片）,https://item.jd.com/2882092.html,2882092,https://item.jd.com/bigimage.aspx?id=2882092
69.00,美食休闲送女友零食大礼包湖南特产一箱好吃的组合麻辣味零食小吃 50包,https://item.jd.com/10242835511.html,10242835511,https://item.jd.com/bigimage.aspx?id=10242835511
26.90,甘源牌蟹黄味瓜子仁蚕豆共60包组合套餐小包装休闲零食小吃,https://item.jd.com/1521750580.html,1521750580,https://item.jd.com/bigimage.aspx?id=1521750580
12.80,【京东超市】【口水娃】奶油味爆米花150g桶装 膨化休闲零食 美国进口玉米,https://item.jd.com/1370342.html,1370342,https://item.jd.com/bigimage.aspx?id=1370342
