price,title,link,number,pic_url
43.80,高妆 玉米锅巴 130g自营小吃零食粗粮锅巴 膨化食品 山西特产大礼包 混合口味各5袋1300g,https://item.jd.com/10570113740.html,10570113740,https://item.jd.com/bigimage.aspx?id=10570113740
49.00,永明 黄金玉米豆 蛋花奶油味 5斤装2500g 商务餐饮聚会休闲零食海底捞爆米花玉米花家庭,https://item.jd.com/1212790305.html,1212790305,https://item.jd.com/bigimage.aspx?id=1212790305
8.90,【京东超市】沙城 坚果炒货 多味葵瓜子260g/袋,https://item.jd.com/3209043.html,3209043,https://item.jd.com/bigimage.aspx?id=3209043
17.50,【京东超市】嘀嗒猫 椰丝球 椰蓉糕传统糕点心 早餐甜点小吃办公室休闲零食品 300g,https://item.jd.com/3650429.html,3650429,https://item.jd.com/bigimage.aspx?id=3650429
9.90,【京东超市】怡达 木木查 休闲零食 蜜饯果脯 山楂条 黑糖味 136g,https://item.jd.com/3272225.html,3272225,https://item.jd.com/bigimage.aspx?id=3272225
35.80,【樱桃鸭】 整只酱鸭900g 正宗南京特产酱板鸭真空包装零食包邮,https://item.jd.com/10609035079.html,10609035079,https://item.jd.com/bigimage.aspx?id=10609035079
18.80,鸽鸽南瓜干500g/袋 江西特产食品香辣南瓜干  风味果蔬干 休闲零食小吃鹰潭特产茄子干 南瓜干500g,https://item.jd.com/1511168663.html,1511168663,https://item.jd.com/bigimage.aspx?id=1511168663
32.80,近乐烤花馍1kg 独立包装 烤馍馍干 山西特产 椒盐味,https://item.jd.com/10274980514.html,10274980514,https://item.jd.com/bigimage.aspx?id=10274980514
2.90,乐事薯片膨化休闲小吃零食品百事食品40g 德克萨斯烧烤味,https://item.jd.com/1213366669.html,1213366669,https://item.jd.com/bigimage.aspx?id=1213366669
4.00,【嘉华鲜花饼_荞香玫瑰酥小包装50g】休闲零食苦荞玫瑰饼云南地方特产美食糕点,https://item.jd.com/1074016204.html,1074016204,https://item.jd.com/bigimage.aspx?id=1074016204
31.50,【御食园】北京特产休闲零食御食园茯苓果仁脆250g*2袋 茯苓脆皮果仁脆多口味小零食,https://item.jd.com/1315756139.html,1315756139,https://item.jd.com/bigimage.aspx?id=1315756139
328.00,圣诞节礼物送礼生日创意礼物送男女朋友老婆闺蜜食用休闲进口零食大礼包,https://item.jd.com/10642498677.html,10642498677,https://item.jd.com/bigimage.aspx?id=10642498677
19.90,【免邮】良品铺子椰香蛋花玉米 零食奶油爆米花小吃 蛋花玉米68g*10袋,https://item.jd.com/10462539866.html,10462539866,https://item.jd.com/bigimage.aspx?id=10462539866
24.80,湖南特产绝艺咔咔猪脆骨软骨香辣熟食休闲零食品整盒16g*30包 大辣味,https://item.jd.com/10163166597.html,10163166597,https://item.jd.com/bigimage.aspx?id=10163166597
9.90,中农昆仑V800紫薯呱呱脆100g（牛仔味+番茄味）,https://item.jd.com/4224518.html,4224518,https://item.jd.com/bigimage.aspx?id=4224518
30.00,好味氏 黑芝麻酥糖薄脆手工糕点 甜食酥糖休闲零食170g,https://item.jd.com/1499140891.html,1499140891,https://item.jd.com/bigimage.aspx?id=1499140891
10.00,【自然派 鲜虾片2*40g】即食海鲜休闲零食 办公室膨化食品 香辣味,https://item.jd.com/10042830818.html,10042830818,https://item.jd.com/bigimage.aspx?id=10042830818
53.80,【京东超市】旺旺旺仔牛奶整箱礼盒装复原乳/调制乳 旺旺旺仔牛奶糖袋装牛奶片新过年春节礼品 牛奶糖500G*2袋,https://item.jd.com/10878545814.html,10878545814,https://item.jd.com/bigimage.aspx?id=10878545814
99.90,渔大叔即食虾仁 大连海鲜特产零食小吃  太极虾对虾250g 原味,https://item.jd.com/10696199101.html,10696199101,https://item.jd.com/bigimage.aspx?id=10696199101
49.80,【嘉华鲜花饼_五味什锦礼盒530g】休闲零食多口味盒装年货礼盒玫瑰饼云南地方特产美食糕点,https://item.jd.com/1781718701.html,1781718701,https://item.jd.com/bigimage.aspx?id=1781718701
16.80,云南特产香冠玫瑰鲜花饼 休闲零食小吃传统糕点 玫瑰味240g,https://item.jd.com/10445209869.html,10445209869,https://item.jd.com/bigimage.aspx?id=10445209869
8.90,【京东超市】摇摆秀 休闲零食 香辣鹌鹑蛋 100g/袋,https://item.jd.com/2269149.html,2269149,https://item.jd.com/bigimage.aspx?id=2269149
19.80,波力点心面160g礼包 休闲食品 办公室零食 干脆面 方便面 海苔,https://item.jd.com/10259512084.html,10259512084,https://item.jd.com/bigimage.aspx?id=10259512084
13.80,【京东超市】盼盼 艾比利薯片 田园番茄味薯片 168g,https://item.jd.com/2201099.html,2201099,https://item.jd.com/bigimage.aspx?id=2201099
65.00,乐活氏 黑芝麻糕300g  休闲小零食独立包装方便携带,https://item.jd.com/1366218895.html,1366218895,https://item.jd.com/bigimage.aspx?id=1366218895
17.90,咪咪Q包  马来西亚风味 咪咪虾条20g*40袋装 膨化食品休闲零食 小吃薯片800g,https://item.jd.com/10464986188.html,10464986188,https://item.jd.com/bigimage.aspx?id=10464986188
69.00,【北京馆】红螺 北京特产 送女友 零食大礼包 果脯礼包 1500g,https://item.jd.com/10944421190.html,10944421190,https://item.jd.com/bigimage.aspx?id=10944421190
18.90,福娃糙米片波浪薯片酥脆小吃儿童零食办公室休闲食品 92g 三盒(两盒原味+一盒麻辣味）,https://item.jd.com/1612962531.html,1612962531,https://item.jd.com/bigimage.aspx?id=1612962531
16.90,鸽鸽_豆角干500g/袋 散称手撕豆角干辣条辣片怀旧零食江西特产面筋麻辣素食办公室休闲零食 蒜香+麻辣,https://item.jd.com/1586772800.html,1586772800,https://item.jd.com/bigimage.aspx?id=1586772800
28.00,【保鲜装】煌上煌小干鱼120g熟食小零食休闲零食肉干肉脯鱼仔美食小鱼香辣味香酥口水鱼 香辣味,https://item.jd.com/10501750759.html,10501750759,https://item.jd.com/bigimage.aspx?id=10501750759
5.90,【京东超市】可比克 秘制番茄味 咔趣薯条 75g,https://item.jd.com/1605999.html,1605999,https://item.jd.com/bigimage.aspx?id=1605999
10.00,【京东超市】怡达 木木查 休闲零食 蜜饯果脯 山楂条 原味 136g,https://item.jd.com/3272275.html,3272275,https://item.jd.com/bigimage.aspx?id=3272275
88.00,品维  果蔬脆片礼盒综合果蔬脆蔬菜休闲零食寿光特产果干年货礼盒88g*6罐 包邮,https://item.jd.com/10558215438.html,10558215438,https://item.jd.com/bigimage.aspx?id=10558215438
65.00,良品铺子干果零食大礼包送女友组合混合坚果仁零食小吃夏威夷果干货休闲零食好吃的食品一整箱礼盒,https://item.jd.com/10071389756.html,10071389756,https://item.jd.com/bigimage.aspx?id=10071389756
11.80,【洽洽】皇葵110g*1袋 坚果炒货香瓜子葵花籽煮瓜子恰恰好 山核桃味,https://item.jd.com/10381271430.html,10381271430,https://item.jd.com/bigimage.aspx?id=10381271430
219.00,【座上客】罐装订制 年货零食大礼包2388g 坚果礼盒干果礼盒团购定制精美礼盒,https://item.jd.com/10099300587.html,10099300587,https://item.jd.com/bigimage.aspx?id=10099300587
32.80,【京东超市】上好佳鲜虾片鲜虾条薯片土豆片芝士条 儿童零食大礼包 年货休闲膨化食品 40袋大礼包,https://item.jd.com/10806965481.html,10806965481,https://item.jd.com/bigimage.aspx?id=10806965481
39.90,重庆特产陈昌银麻花磁器口陈麻花400g*4袋五香味传统麻花小吃零食休闲零食 麻花400g四种口味各一袋,https://item.jd.com/10826796952.html,10826796952,https://item.jd.com/bigimage.aspx?id=10826796952
25.90,【京东超市】品最 休闲零食 传统不辣口味豆腐干混合装400g/袋（独立包装）,https://item.jd.com/3033960.html,3033960,https://item.jd.com/bigimage.aspx?id=3033960
3.50,【京东超市】良品铺子 椰香玉米68g 膨化小零食 炒货 爆米花食品 玉米 椰香玉米,https://item.jd.com/10828874572.html,10828874572,https://item.jd.com/bigimage.aspx?id=10828874572
3.60,【京东超市】Orion 好丽友 甜天麦巧克力味 60g/袋,https://item.jd.com/1162386.html,1162386,https://item.jd.com/bigimage.aspx?id=1162386
8.50,【京东超市】内蒙古特产 奶酪奶酥广通塔拉 原味奶酪150g,https://item.jd.com/1468908.html,1468908,https://item.jd.com/bigimage.aspx?id=1468908
32.80,【免邮】喜之郎 美好时光海苔原味海苔桶装 包饭紫菜脆片休闲零食小吃 75g/桶,https://item.jd.com/10573278065.html,10573278065,https://item.jd.com/bigimage.aspx?id=10573278065
12.60,【京东超市】来伊份（lyfen）休闲零食 休闲食品 五香味蛋白素肉 鲜香味美250g,https://item.jd.com/1333794.html,1333794,https://item.jd.com/bigimage.aspx?id=1333794
11.20,【京东超市】好巴食 休闲零食 四川小吃 麻辣味蛋白素肉165g（新老包装随机发货）,https://item.jd.com/1823355.html,1823355,https://item.jd.com/bigimage.aspx?id=1823355
